,Unnamed: 0,Chromophore,Solvent,Absorption max (nm),Emission max (nm),Lifetime (ns),Quantum yield,Molecular weight (g mol-1)
16834,16834,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,ClCCl,514.5,678.0,12785.0,0.19,387.4815
16835,16835,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CS(C)=O,522.5,715.0,0.32,0.03,387.4815
16836,16836,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CN(C)C=O,516.0,704.0,0.18,0.036,387.4815
16837,16837,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CC(C)=O,507.0,679.0,0.8,0.08,387.4815
16838,16838,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CC#N,507.5,709.0,0.22,0.023,387.4815
16839,16839,CN(C)c1ccc2nc(/C=C/c3cc4c5c(c3)CCCN5CCC4)c(=O)oc2c1,CCO,513.0,705.0,30238.55666372906,0.008,387.4815
16840,16840,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CCCCCCC,436.0,485.0,45140.0,0.74,292.33704
16841,16841,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,C1CCCCC1,438.5,488.0,29983.0,0.77,292.33704
16842,16842,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,Cc1ccccc1,459.5,523.0,3.0,0.77,292.33704
16843,16843,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,C1COCCO1,453.0,533.0,19054.0,0.79,292.33704
16844,16844,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,ClC(Cl)Cl,467.0,542.0,27089.0,0.81,292.33704
16845,16845,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CCOC(C)=O,457.0,541.0,21245.0,0.75,292.33704
16846,16846,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,ClCCl,467.5,547.0,30376.0,0.81,292.33704
16847,16847,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CS(C)=O,475.0,581.0,21245.0,0.61,292.33704
16848,16848,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CN(C)C=O,469.0,571.0,23802.0,0.66,292.33704
16849,16849,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CC(C)=O,462.0,557.0,30011.0,0.71,292.33704
16850,16850,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CC#N,463.0,567.0,34759.0,0.54,292.33704
16851,16851,CN(C)c1ccc2nc(/C=C/c3ccccc3)c(=O)oc2c1,CCO,466.0,574.0,28185.0,0.55,292.33704
16852,16852,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,O,442.0,560.0,30238.55666372906,0.3450245633446556,211.26322
16853,16853,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,OCCO,474.0,573.0,30238.55666372906,0.3450245633446556,211.26322
16854,16854,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,NC=O,494.0,577.0,30238.55666372906,0.3450245633446556,211.26322
16855,16855,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CO,484.0,576.0,30238.55666372906,0.3450245633446556,211.26322
16856,16856,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CCO,515.0,582.0,30238.55666372906,0.3450245633446556,211.26322
16857,16857,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CCCO,523.0,587.0,30238.55666372906,0.3450245633446556,211.26322
16858,16858,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CC(C)O,544.0,594.0,30238.55666372906,0.3450245633446556,211.26322
16859,16859,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CC#N,569.0,606.0,30238.55666372906,0.3450245633446556,211.26322
16860,16860,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CS(C)=O,573.0,608.0,30238.55666372906,0.3450245633446556,211.26322
16861,16861,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CN(C)C=O,580.0,608.0,30238.55666372906,0.3450245633446556,211.26322
16862,16862,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,CC(C)=O,585.0,610.0,30238.55666372906,0.3450245633446556,211.26322
16863,16863,C[n+]1ccc(/C=C/c2ccc([O-])cc2)cc1,ClCCl,595.0,615.0,30238.55666372906,0.3450245633446556,211.26322
16864,16864,C,gas,127.7,500.2435736571546,30238.55666372906,0.3450245633446556,16.04276
16865,16865,CC,gas,131.86,500.2435736571546,30238.55666372906,0.3450245633446556,30.06964
16866,16866,CCC,gas,139.5,500.2435736571546,30238.55666372906,0.3450245633446556,44.09652
16867,16867,CCCC,gas,141.0,500.2435736571546,30238.55666372906,0.3450245633446556,58.1234
16868,16868,CCCCC,gas,141.5,500.2435736571546,30238.55666372906,0.3450245633446556,72.15028
16869,16869,CCCCCC,gas,142.5,500.2435736571546,30238.55666372906,0.3450245633446556,86.17716
16870,16870,CCCCCCC,gas,143.0,500.2435736571546,30238.55666372906,0.3450245633446556,100.20404
16871,16871,CCCCCCCC,gas,141.5,500.2435736571546,30238.55666372906,0.3450245633446556,114.23092
16872,16872,ClCl,gas,326.6568483,500.2435736571546,30238.55666372906,0.3450245633446556,70.906
16873,16873,BrBr,gas,414.3552311,500.2435736571546,30238.55666372906,0.3450245633446556,159.808
16874,16874,ClBr,gas,377.3722628,500.2435736571546,30238.55666372906,0.3450245633446556,115.357
16875,16875,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,CN(C)C=O,506.0,524.0,30238.55666372906,0.3450245633446556,368.1931
16876,16876,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,ClCCl,506.0,520.0,30238.55666372906,0.002,368.1931
16877,16877,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,CC#N,502.0,519.0,30238.55666372906,0.3450245633446556,368.1931
16878,16878,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,CCO,503.0,520.0,30238.55666372906,0.3450245633446556,368.1931
16879,16879,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,Cc1ccccc1,508.0,525.0,30238.55666372906,0.008,368.1931
16880,16880,F[B-]1(F)n2cccc2C(c2c3ccccc3cc3ccccc23)=C2C=CC=[N+]21,CCCCCC,505.0,521.0,30238.55666372906,0.135,368.1931
16881,16881,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,CN(C)C=O,506.0,528.0,30238.55666372906,0.002,382.21998
16882,16882,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,ClCCl,506.0,530.0,30238.55666372906,0.005,382.21998
16883,16883,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,CC#N,502.0,528.0,30238.55666372906,0.001,382.21998
16884,16884,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,CCO,503.0,528.0,30238.55666372906,0.002,382.21998
16885,16885,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,Cc1ccccc1,508.0,533.0,30238.55666372906,0.007,382.21998
16886,16886,Cc1c2ccccc2c(C2=C3C=CC=[N+]3[B-](F)(F)n3cccc32)c2ccccc12,CCCCCC,504.0,566.0,30238.55666372906,0.041,382.21998
16887,16887,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,CN(C)C=O,506.0,526.0,30238.55666372906,0.001,444.29086
16888,16888,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,ClCCl,506.0,526.0,30238.55666372906,0.002,444.29086
16889,16889,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,CC#N,502.0,524.0,30238.55666372906,0.001,444.29086
16890,16890,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,CCO,504.0,522.0,30238.55666372906,0.002,444.29086
16891,16891,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,Cc1ccccc1,509.0,529.0,30238.55666372906,0.007,444.29086
16892,16892,F[B-]1(F)n2cccc2C(c2c3ccccc3c(-c3ccccc3)c3ccccc23)=C2C=CC=[N+]21,CCCCCC,509.0,564.0,30238.55666372906,0.3450245633446556,444.29086
16893,16893,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,CN(C)C=O,502.0,520.0,30238.55666372906,0.002,520.38862
16894,16894,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,ClCCl,502.0,518.0,30238.55666372906,0.002,520.38862
16895,16895,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,CC#N,498.0,516.0,30238.55666372906,0.001,520.38862
16896,16896,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,CCO,500.0,516.0,30238.55666372906,0.003,520.38862
16897,16897,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,Cc1ccccc1,505.0,524.0,30238.55666372906,0.036,520.38862
16898,16898,F[B-]1(F)n2cccc2C(c2ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc2)=C2C=CC=[N+]21,CCCCCC,501.0,517.0,30238.55666372906,0.014,520.38862
16899,16899,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CN(C)C=O,517.0,531.0,30238.55666372906,0.003,396.24686
16900,16900,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,ClCCl,518.0,528.0,30238.55666372906,0.009,396.24686
16901,16901,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,514.0,524.0,30238.55666372906,0.002,396.24686
16902,16902,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,515.0,524.0,30238.55666372906,0.005,396.24686
16903,16903,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,519.0,530.0,30238.55666372906,0.29,396.24686
16904,16904,CC1=[N+]2C(=C(c3c4ccccc4cc4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,515.0,524.0,30238.55666372906,0.95,396.24686
16905,16905,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CN(C)C=O,517.0,536.0,30238.55666372906,0.3450245633446556,410.27374
16906,16906,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,ClCCl,517.0,536.0,30238.55666372906,0.002,410.27374
16907,16907,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,514.0,535.0,30238.55666372906,0.3450245633446556,410.27374
16908,16908,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,515.0,533.0,30238.55666372906,0.001,410.27374
16909,16909,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,519.0,534.0,30238.55666372906,0.052,410.27374
16910,16910,CC1=[N+]2C(=C(c3c4ccccc4c(C)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,515.0,525.0,30238.55666372906,0.37,410.27374
16911,16911,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CN(C)C=O,517.0,533.0,30238.55666372906,0.004,472.34462
16912,16912,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,ClCCl,518.0,533.0,30238.55666372906,0.007,472.34462
16913,16913,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,514.0,536.0,30238.55666372906,0.004,472.34462
16914,16914,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,516.0,528.0,30238.55666372906,0.006,472.34462
16915,16915,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,519.0,532.0,30238.55666372906,0.141,472.34462
16916,16916,CC1=[N+]2C(=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,516.0,527.0,30238.55666372906,0.773,472.34462
16917,16917,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CN(C)C=O,512.0,529.0,30238.55666372906,0.002,548.44238
16918,16918,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,ClCCl,513.0,526.0,30238.55666372906,0.027,548.44238
16919,16919,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CC#N,508.0,523.0,30238.55666372906,0.002,548.44238
16920,16920,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCO,511.0,526.0,30238.55666372906,0.037,548.44238
16921,16921,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,Cc1ccccc1,516.0,532.0,30238.55666372906,0.259,548.44238
16922,16922,CC1=[N+]2C(=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3ccc(C)n3[B-]2(F)F)C=C1,CCCCCC,512.0,526.0,30238.55666372906,0.204,548.44238
16923,16923,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,505.0,518.0,30238.55666372906,0.011,424.30062
16924,16924,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,506.0,517.0,30238.55666372906,0.072,424.30062
16925,16925,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CC#N,502.0,512.0,30238.55666372906,0.006,424.30062
16926,16926,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCO,505.0,513.0,30238.55666372906,0.038,424.30062
16927,16927,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,508.0,521.0,30238.55666372906,0.92,424.30062
16928,16928,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3cc3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,504.0,515.0,30238.55666372906,0.99,424.30062
16929,16929,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,506.0,519.0,30238.55666372906,0.003,438.3275
16930,16930,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,506.0,519.0,30238.55666372906,0.011,438.3275
16931,16931,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CC#N,503.0,518.0,30238.55666372906,0.002,438.3275
16932,16932,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCO,504.0,516.0,30238.55666372906,0.005,438.3275
16933,16933,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,509.0,517.0,30238.55666372906,0.95,438.3275
16934,16934,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(C)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,505.0,512.0,30238.55666372906,0.91,438.3275
16935,16935,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,507.0,515.0,30238.55666372906,0.01,500.39838
16936,16936,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,507.0,515.0,30238.55666372906,0.024,500.39838
16937,16937,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CC#N,503.0,508.0,30238.55666372906,0.007,500.39838
16938,16938,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCO,504.0,512.0,30238.55666372906,0.02,500.39838
16939,16939,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,509.0,519.0,30238.55666372906,0.79,500.39838
16940,16940,CC1=CC(C)=[N+]2C1=C(c1c3ccccc3c(-c3ccccc3)c3ccccc13)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,505.0,514.0,30238.55666372906,0.9,500.39838
16941,16941,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,CN(C)C=O,500.0,510.0,30238.55666372906,0.13,576.49614
16942,16942,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,ClCCl,502.0,512.0,30238.55666372906,0.57,576.49614
16943,16943,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,CC#N,499.0,508.0,30238.55666372906,0.11,576.49614
16944,16944,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCO,500.0,510.0,30238.55666372906,0.37,576.49614
16945,16945,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,Cc1ccccc1,504.0,515.0,30238.55666372906,0.65,576.49614
16946,16946,CC1=CC(C)=[N+]2C1=C(c1ccc(-c3c4ccccc4c(-c4ccccc4)c4ccccc34)cc1)c1c(C)cc(C)n1[B-]2(F)F,CCCCCC,502.0,511.0,30238.55666372906,0.7,576.49614
16947,16947,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,530.0,541.0,30238.55666372906,0.705,480.40814
16948,16948,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,531.0,543.0,30238.55666372906,0.799,480.40814
16949,16949,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,527.0,537.0,30238.55666372906,0.579,480.40814
16950,16950,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,528.0,539.0,30238.55666372906,0.778,480.40814
16951,16951,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,533.0,544.0,30238.55666372906,0.806,480.40814
16952,16952,CCC1=C(C)C2=C(c3c4ccccc4cc4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,530.0,539.0,30238.55666372906,0.871,480.40814
16953,16953,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,530.0,540.0,30238.55666372906,0.111,494.43502
16954,16954,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,531.0,543.0,30238.55666372906,0.667,494.43502
16955,16955,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,527.0,538.0,30238.55666372906,0.054,494.43502
16956,16956,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,528.0,538.0,30238.55666372906,0.314,494.43502
16957,16957,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,532.0,544.0,30238.55666372906,0.863,494.43502
16958,16958,CCC1=C(C)C2=C(c3c4ccccc4c(C)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,529.0,540.0,30238.55666372906,0.883,494.43502
16959,16959,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,530.0,539.0,30238.55666372906,0.648,556.5059
16960,16960,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,532.0,543.0,30238.55666372906,0.833,556.5059
16961,16961,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,528.0,536.0,30238.55666372906,0.422,556.5059
16962,16962,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,529.0,538.0,30238.55666372906,0.804,556.5059
16963,16963,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,534.0,544.0,30238.55666372906,0.858,556.5059
16964,16964,CCC1=C(C)C2=C(c3c4ccccc4c(-c4ccccc4)c4ccccc34)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,531.0,539.0,30238.55666372906,0.903,556.5059
16965,16965,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CN(C)C=O,526.0,537.0,30238.55666372906,0.232,632.60366
16966,16966,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,ClCCl,527.0,540.0,30238.55666372906,0.744,632.60366
16967,16967,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CC#N,523.0,534.0,30238.55666372906,0.696,632.60366
16968,16968,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCO,525.0,537.0,30238.55666372906,0.841,632.60366
16969,16969,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,Cc1ccccc1,529.0,539.0,30238.55666372906,0.781,632.60366
16970,16970,CCC1=C(C)C2=C(c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)c3c(C)c(CC)c(C)n3[B-](F)(F)[N+]2=C1C,CCCCCC,526.0,536.0,30238.55666372906,0.756,632.60366
16971,16971,II,ClC(Cl)(Cl)Cl,516.4525994,500.2435736571546,30238.55666372906,0.3450245633446556,253.8
16972,16972,II,CCCCCCC,522.5688073,500.2435736571546,30238.55666372906,0.3450245633446556,253.8
16973,16973,I[I-]I,O,351.7697027,500.2435736571546,30238.55666372906,0.3450245633446556,380.7
16974,16974,O=[N+]([O-])c1ccccc1O,O,411.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16975,16975,O=[N+]([O-])c1cccc(O)c1,O,328.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16976,16976,O=[N+]([O-])c1ccc(O)cc1,O,401.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16977,16977,O=[N+]([O-])c1ccc(O)c(O)c1,O,423.0,500.2435736571546,30238.55666372906,0.3450245633446556,155.1087
16978,16978,O=[N+]([O-])c1ccc[nH]1,O,350.0,500.2435736571546,30238.55666372906,0.3450245633446556,112.08776
16979,16979,O=[N+]([O-])c1cc[nH]c1,O,280.0,500.2435736571546,30238.55666372906,0.3450245633446556,112.08776
16980,16980,O=[N+]([O-])c1ccco1,O,313.0,500.2435736571546,30238.55666372906,0.3450245633446556,113.07182
16981,16981,O=[N+]([O-])c1cccs1,O,318.0,500.2435736571546,30238.55666372906,0.3450245633446556,129.13882
16982,16982,CCCCC(CC)CO[N+](=O)[O-],O,198.0,500.2435736571546,30238.55666372906,0.3450245633446556,175.22698
16983,16983,O=[N+]([O-])c1ccccc1O,CO,338.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16984,16984,O=[N+]([O-])c1cccc(O)c1,CO,329.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16985,16985,O=[N+]([O-])c1ccc(O)cc1,CO,309.0,500.2435736571546,30238.55666372906,0.3450245633446556,139.1097
16986,16986,O=[N+]([O-])c1ccc(O)c(O)c1,CO,346.0,500.2435736571546,30238.55666372906,0.3450245633446556,155.1087
